team_id,team_name,region_league,team_url
4ENWX2OA,Shakhtar Donetsk,UKRAINE - PREMIER LEAGUE - ROUND 16,https://www.flashscore.com/team/shakhtar-donetsk/4ENWX2OA/
fsn6KO1s,Epitsentr,UKRAINE - PREMIER LEAGUE - ROUND 16,https://www.flashscore.com/team/epitsentr/fsn6KO1s/
tCBNq3le,Karpaty Lviv,UKRAINE - PREMIER LEAGUE - ROUND 16,https://www.flashscore.com/team/karpaty-lviv/tCBNq3le/
bcng2GRR,Metalist 1925,UKRAINE - PREMIER LEAGUE - ROUND 16,https://www.flashscore.com/team/metalist-1925/bcng2GRR/
WKdnEd5s,Olympic Niamey,NIGER - SUPER LIGUE - ROUND 9,https://www.flashscore.com/team/olympic-niamey/WKdnEd5s/
QJK4WRtH,Douanes Niamey,NIGER - SUPER LIGUE - ROUND 9,https://www.flashscore.com/team/douanes-niamey/QJK4WRtH/
nZojyofR,Police,NIGER - SUPER LIGUE - ROUND 9,https://www.flashscore.com/team/police/nZojyofR/
8bhhX7RA,Espoir,NIGER - SUPER LIGUE - ROUND 9,https://www.flashscore.com/team/espoir/8bhhX7RA/
Mawqn4bt,Tahoua,NIGER - SUPER LIGUE - ROUND 9,https://www.flashscore.com/team/tahoua/Mawqn4bt/
KdDQmabI,ASFAN,NIGER - SUPER LIGUE - ROUND 9,https://www.flashscore.com/team/asfan/KdDQmabI/
UTQRuVAq,Douanes Niamey,NIGER - SUPER LIGUE - ROUND 9,https://www.flashscore.com/team/douanes-niamey/UTQRuVAq/
tM4Hgiw8,Olympic Niamey,NIGER - SUPER LIGUE - ROUND 9,https://www.flashscore.com/team/olympic-niamey/tM4Hgiw8/
Orb4azZ8,Olympic Niamey,NIGER - SUPER LIGUE - ROUND 9,https://www.flashscore.com/team/olympic-niamey/Orb4azZ8/
4OI9Vfj6,US Gendarmerie,NIGER - SUPER LIGUE - ROUND 9,https://www.flashscore.com/team/us-gendarmerie/4OI9Vfj6/
Qw7ITYKI,Urana,NIGER - SUPER LIGUE - ROUND 9,https://www.flashscore.com/team/urana/Qw7ITYKI/
MFbr986l,Bougouba,MALI - PREMIERE DIVISION - ROUND 4,https://www.flashscore.com/team/bougouba/MFbr986l/
WAh8IGne,Derby Academie,MALI - PREMIERE DIVISION - ROUND 4,https://www.flashscore.com/team/derby-academie/WAh8IGne/
WYMGVAMG,US Bougouni,MALI - PREMIERE DIVISION - ROUND 4,https://www.flashscore.com/team/us-bougouni/WYMGVAMG/
bkOKaPbt,Bougouba,MALI - PREMIERE DIVISION - ROUND 4,https://www.flashscore.com/team/bougouba/bkOKaPbt/
dCu6JsVb,Bougouba,MALI - PREMIERE DIVISION - ROUND 4,https://www.flashscore.com/team/bougouba/dCu6JsVb/
Y1KHxbeg,USFAS Bamako,MALI - PREMIERE DIVISION - ROUND 4,https://www.flashscore.com/team/usfas-bamako/Y1KHxbeg/
dIASd0zA,Liberte,NIGER - SUPER LIGUE - ROUND 9,https://www.flashscore.com/team/liberte/dIASd0zA/
E9D0cZwq,Douanes Niamey,NIGER - SUPER LIGUE - ROUND 9,https://www.flashscore.com/team/douanes-niamey/E9D0cZwq/
pp50v6Q9,Olympic Niamey,NIGER - SUPER LIGUE - ROUND 9,https://www.flashscore.com/team/olympic-niamey/pp50v6Q9/
E7LM4LVK,Al Bidda,QATAR - QSL CUP - ROUND 9,https://www.flashscore.com/team/al-bidda/E7LM4LVK/
4z2uCobp,Al Markhiya,QATAR - QSL CUP - ROUND 9,https://www.flashscore.com/team/al-markhiya/4z2uCobp/
SQrTeoKd,Al-Gharafa,QATAR - QSL CUP - ROUND 9,https://www.flashscore.com/team/al-gharafa/SQrTeoKd/
YsdPWSAo,Aigle Noir,BURUNDI - PRIMUS LEAGUE - ROUND 8,https://www.flashscore.com/team/aigle-noir/YsdPWSAo/
z90n4hUF,Musongati,BURUNDI - PRIMUS LEAGUE - ROUND 8,https://www.flashscore.com/team/musongati/z90n4hUF/
MNOXupIc,Aigle Noir,BURUNDI - PRIMUS LEAGUE - ROUND 8,https://www.flashscore.com/team/aigle-noir/MNOXupIc/
rJY1oieJ,Green Farmers,BURUNDI - PRIMUS LEAGUE - ROUND 8,https://www.flashscore.com/team/green-farmers/rJY1oieJ/
0l9PsUqL,Aigle Noir,BURUNDI - PRIMUS LEAGUE - ROUND 8,https://www.flashscore.com/team/aigle-noir/0l9PsUqL/
OYdr5YE9,Rukinzo,BURUNDI - PRIMUS LEAGUE - ROUND 8,https://www.flashscore.com/team/rukinzo/OYdr5YE9/
IPa2sIp5,Musongati,BURUNDI - PRIMUS LEAGUE - ROUND 8,https://www.flashscore.com/team/musongati/IPa2sIp5/
GIbqT9BI,Musongati,BURUNDI - PRIMUS LEAGUE - ROUND 8,https://www.flashscore.com/team/musongati/GIbqT9BI/
dKoR74om,Musongati,BURUNDI - PRIMUS LEAGUE - ROUND 8,https://www.flashscore.com/team/musongati/dKoR74om/
UgQBRKqh,Musongati,BURUNDI - PRIMUS LEAGUE - ROUND 8,https://www.flashscore.com/team/musongati/UgQBRKqh/
MavEG09p,Garage Express,BURUNDI - PRIMUS LEAGUE - ROUND 8,https://www.flashscore.com/team/garage-express/MavEG09p/
I38oQfPB,Musongati,BURUNDI - PRIMUS LEAGUE - ROUND 8,https://www.flashscore.com/team/musongati/I38oQfPB/
6NO5yf9m,Musongati,BURUNDI - PRIMUS LEAGUE - ROUND 8,https://www.flashscore.com/team/musongati/6NO5yf9m/
rTwSrVmg,Al Mesaimeer,QATAR - QSL CUP - ROUND 9,https://www.flashscore.com/team/al-mesaimeer/rTwSrVmg/
r3FLFHng,Lusail,QATAR - QSL CUP - ROUND 9,https://www.flashscore.com/team/lusail/r3FLFHng/
d2qFIbVn,Kapfenberg,AUSTRIA - 2. LIGA - ROUND 17,https://www.flashscore.com/team/kapfenberg/d2qFIbVn/
jVlL3vb5,A. Salzburg,AUSTRIA - 2. LIGA - ROUND 17,https://www.flashscore.com/team/a.-salzburg/jVlL3vb5/
Eez3RKEM,First Vienna,AUSTRIA - 2. LIGA - ROUND 17,https://www.flashscore.com/team/first-vienna/Eez3RKEM/
bkxMEx1T,St. Gallen,SWITZERLAND - CHALLENGE LEAGUE - ROUND 17,https://www.flashscore.com/team/st.-gallen/bkxMEx1T/
zo4S3YNH,Cesena U20,ITALY - PRIMAVERA 1 - ROUND 15,https://www.flashscore.com/team/cesena-u20/zo4S3YNH/
boEfbzat,Lecce U20,ITALY - PRIMAVERA 1 - ROUND 15,https://www.flashscore.com/team/lecce-u20/boEfbzat/
0EYriHMU,Lazio U20,ITALY - PRIMAVERA 1 - ROUND 15,https://www.flashscore.com/team/lazio-u20/0EYriHMU/
G4WDBJRt,Atalanta U20,ITALY - PRIMAVERA 1 - ROUND 15,https://www.flashscore.com/team/atalanta-u20/G4WDBJRt/
t882wE1A,Lazio U20,ITALY - PRIMAVERA 1 - ROUND 15,https://www.flashscore.com/team/lazio-u20/t882wE1A/
zXKuUR5J,Varazdin,CROATIA - HNL - Round 17,https://www.flashscore.com/team/varazdin/zXKuUR5J/
448T3rTI,Varazdin,CROATIA - HNL - Round 17,https://www.flashscore.com/team/varazdin/448T3rTI/
ENJqToLP,Slaven Belupo,CROATIA - HNL - Round 17,https://www.flashscore.com/team/slaven-belupo/ENJqToLP/
WnmFp9Kg,Gorica,CROATIA - HNL - Round 17,https://www.flashscore.com/team/gorica/WnmFp9Kg/
hCg2iHl4,Istra 1961,CROATIA - HNL - Round 17,https://www.flashscore.com/team/istra-1961/hCg2iHl4/
CWwBJ6PA,Varazdin,CROATIA - HNL - Round 17,https://www.flashscore.com/team/varazdin/CWwBJ6PA/
2w5qgpq0,Hajduk Split,CROATIA - HNL - Round 17,https://www.flashscore.com/team/hajduk-split/2w5qgpq0/
8G5ufQTg,Din. Zagreb,CROATIA - HNL - Round 17,https://www.flashscore.com/team/din.-zagreb/8G5ufQTg/
l0jeuzXc,AS Roma U20,ITALY - PRIMAVERA 1 - ROUND 15,https://www.flashscore.com/team/as-roma-u20/l0jeuzXc/
2y5pczo3,Vicenza U19,ITALY - PRIMAVERA 1 - ROUND 15,https://www.flashscore.com/team/vicenza-u19/2y5pczo3/
lba9cS49,Mbarara City,UGANDA - PREMIER LEAGUE - ROUND 10,https://www.flashscore.com/team/mbarara-city/lba9cS49/
SzQhQsLe,NEC FC,UGANDA - PREMIER LEAGUE - ROUND 10,https://www.flashscore.com/team/nec-fc/SzQhQsLe/
dM8vDNti,Express,UGANDA - PREMIER LEAGUE - ROUND 10,https://www.flashscore.com/team/express/dM8vDNti/
UPwapTb8,Entebbe UPPC,UGANDA - PREMIER LEAGUE - ROUND 10,https://www.flashscore.com/team/entebbe-uppc/UPwapTb8/
6FDqshzF,Braunschweig,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/braunschweig/6FDqshzF/
8Y2m6ADe,Bochum,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/bochum/8Y2m6ADe/
S0hPB9rA,Darmstadt,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/darmstadt/S0hPB9rA/
hQAtP9Sl,Greuther Furth,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/greuther-furth/hQAtP9Sl/
zedZaSL7,Braunschweig,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/braunschweig/zedZaSL7/
G2Op923t,Paderborn,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/paderborn/G2Op923t/
naWckLmC,Kaiserslautern,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/kaiserslautern/naWckLmC/
EB3q7jbk,Karlsruher SC,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/karlsruher-sc/EB3q7jbk/
6in2Eknb,Hertha Berlin,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/hertha-berlin/6in2Eknb/
KWixEVWi,Greuther Furth,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/greuther-furth/KWixEVWi/
YFuz2RLm,Braunschweig,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/braunschweig/YFuz2RLm/
63WsD2ei,Holstein Kiel,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/holstein-kiel/63WsD2ei/
ne1oL3y7,Braunschweig,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/braunschweig/ne1oL3y7/
nwkTahLL,Hertha Berlin,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/hertha-berlin/nwkTahLL/
6g44VD52,Cottbus,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/cottbus/6g44VD52/
UiCmEP56,Regensburg,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/regensburg/UiCmEP56/
dfNCCCzS,Hannover,GERMANY - 2. BUNDESLIGA - ROUND 16,https://www.flashscore.com/team/hannover/dfNCCCzS/
E9mqMJVK,Bayer Leverkusen W,GERMANY - BUNDESLIGA WOMEN - ROUND 13,https://www.flashscore.com/team/bayer-leverkusen-w/E9mqMJVK/
OAHe2v6S,Bayer Leverkusen W,GERMANY - BUNDESLIGA WOMEN - ROUND 13,https://www.flashscore.com/team/bayer-leverkusen-w/OAHe2v6S/
nkmFAG4Q,RB Leipzig W,GERMANY - BUNDESLIGA WOMEN - ROUND 13,https://www.flashscore.com/team/rb-leipzig-w/nkmFAG4Q/
nFgq1QqM,SGS Essen W,GERMANY - BUNDESLIGA WOMEN - ROUND 13,https://www.flashscore.com/team/sgs-essen-w/nFgq1QqM/
0CApK8nk,Werder Bremen W,GERMANY - BUNDESLIGA WOMEN - ROUND 13,https://www.flashscore.com/team/werder-bremen-w/0CApK8nk/
C6sxeOzB,Eintracht Frankfurt W,GERMANY - BUNDESLIGA WOMEN - ROUND 13,https://www.flashscore.com/team/eintracht-frankfurt-w/C6sxeOzB/
2HMMF0Ll,Hamburger SV W,GERMANY - BUNDESLIGA WOMEN - ROUND 13,https://www.flashscore.com/team/hamburger-sv-w/2HMMF0Ll/
vkjy3nF9,Bayern Munich W,GERMANY - BUNDESLIGA WOMEN - ROUND 13,https://www.flashscore.com/team/bayern-munich-w/vkjy3nF9/
Wx0edwxA,SC Victoria Hamburg W,GERMANY - BUNDESLIGA WOMEN - ROUND 13,https://www.flashscore.com/team/sc-victoria-hamburg-w/Wx0edwxA/
8Wb4V5AR,Twente W,GERMANY - BUNDESLIGA WOMEN - ROUND 13,https://www.flashscore.com/team/twente-w/8Wb4V5AR/
UNGe0paS,Bayer Leverkusen W,GERMANY - BUNDESLIGA WOMEN - ROUND 13,https://www.flashscore.com/team/bayer-leverkusen-w/UNGe0paS/
Yaedf2i2,Wolfsburg W,GERMANY - BUNDESLIGA WOMEN - ROUND 13,https://www.flashscore.com/team/wolfsburg-w/Yaedf2i2/
vkQQP5Rf,Bayer Leverkusen W,GERMANY - BUNDESLIGA WOMEN - ROUND 13,https://www.flashscore.com/team/bayer-leverkusen-w/vkQQP5Rf/
vNKKFgsl,Zabbar,MALTA - PREMIER LEAGUE - FIRST STAGE - PLAY OUT - ROUND 13,https://www.flashscore.com/team/zabbar/vNKKFgsl/
SItGFa63,Zabbar,MALTA - PREMIER LEAGUE - FIRST STAGE - PLAY OUT - ROUND 13,https://www.flashscore.com/team/zabbar/SItGFa63/
hKIRewt8,Floriana,MALTA - PREMIER LEAGUE - FIRST STAGE - PLAY OUT - ROUND 13,https://www.flashscore.com/team/floriana/hKIRewt8/
WMTGoox8,Valletta,MALTA - PREMIER LEAGUE - FIRST STAGE - PLAY OUT - ROUND 13,https://www.flashscore.com/team/valletta/WMTGoox8/
Wj5d6e4h,Zabbar,MALTA - PREMIER LEAGUE - FIRST STAGE - PLAY OUT - ROUND 13,https://www.flashscore.com/team/zabbar/Wj5d6e4h/
0EeKzT9a,Zabbar,MALTA - PREMIER LEAGUE - FIRST STAGE - PLAY OUT - ROUND 13,https://www.flashscore.com/team/zabbar/0EeKzT9a/
6LJg5A2T,Marsaxlokk,MALTA - PREMIER LEAGUE - FIRST STAGE - PLAY OUT - ROUND 13,https://www.flashscore.com/team/marsaxlokk/6LJg5A2T/
44oKBLkf,Viktoria Koln,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/viktoria-koln/44oKBLkf/
byXHwsJa,Ulm,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/ulm/byXHwsJa/
ChZUX0PS,TSV Havelse,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/tsv-havelse/ChZUX0PS/
ER0XiGC0,Altach,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/altach/ER0XiGC0/
KIHmtCkL,Ulm,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/ulm/KIHmtCkL/
84SxvsCb,Stuttgart II,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/stuttgart-ii/84SxvsCb/
ryb0Dqxr,Verl,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/verl/ryb0Dqxr/
fTVNku3I,Augsburg,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/augsburg/fTVNku3I/
ne5QkLtB,VfL Osnabruck,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/vfl-osnabruck/ne5QkLtB/
ObxFt3lm,Wehen,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/wehen/ObxFt3lm/
hjNlCFPB,Lotte,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/lotte/hjNlCFPB/
2s7huW4R,VfL Osnabruck,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/vfl-osnabruck/2s7huW4R/
jy2pzed0,Schweinfurt,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/schweinfurt/jy2pzed0/
bwwlzP9l,VfL Osnabruck,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/vfl-osnabruck/bwwlzP9l/
6LJtezQO,Mannheim,GERMANY - 3. LIGA - ROUND 18,https://www.flashscore.com/team/mannheim/6LJtezQO/
Spbrn1Te,Nottingham U21,ENGLAND - PREMIER LEAGUE CUP,https://www.flashscore.com/team/nottingham-u21/Spbrn1Te/
jPr7ndS8,Chaves,PORTUGAL - LIGA PORTUGAL 2 - ROUND 14,https://www.flashscore.com/team/chaves/jPr7ndS8/
6ecm9Xlr,Oliveirense,PORTUGAL - LIGA PORTUGAL 2 - ROUND 14,https://www.flashscore.com/team/oliveirense/6ecm9Xlr/
noguvetP,Oliveirense,PORTUGAL - LIGA PORTUGAL 2 - ROUND 14,https://www.flashscore.com/team/oliveirense/noguvetP/
AceEgPi5,Chaves,PORTUGAL - LIGA PORTUGAL 2 - ROUND 14,https://www.flashscore.com/team/chaves/AceEgPi5/
hxT1f5xa,Pacos Ferreira,PORTUGAL - LIGA PORTUGAL 2 - ROUND 14,https://www.flashscore.com/team/pacos-ferreira/hxT1f5xa/
fwTRhd8E,Desportivo Moncao,PORTUGAL - LIGA PORTUGAL 2 - ROUND 14,https://www.flashscore.com/team/desportivo-moncao/fwTRhd8E/
KKfzlNbq,Sunderland U21,ENGLAND - PREMIER LEAGUE CUP,https://www.flashscore.com/team/sunderland-u21/KKfzlNbq/
GrRgeTHo,Academico Viseu,PORTUGAL - LIGA PORTUGAL 2 - ROUND 14,https://www.flashscore.com/team/academico-viseu/GrRgeTHo/
zBkyuyRI,Chaves,PORTUGAL - LIGA PORTUGAL 2 - ROUND 14,https://www.flashscore.com/team/chaves/zBkyuyRI/
baN9J93D,Vizela,PORTUGAL - LIGA PORTUGAL 2 - ROUND 14,https://www.flashscore.com/team/vizela/baN9J93D/
0YgpqHGj,Chaves,PORTUGAL - LIGA PORTUGAL 2 - ROUND 14,https://www.flashscore.com/team/chaves/0YgpqHGj/
IJyXDZ6C,FC Cartagena SAD,SPAIN - PRIMERA RFEF - GROUP 2 - ROUND 16,https://www.flashscore.com/team/fc-cartagena-sad/IJyXDZ6C/
EgDgrOO2,Betis B,SPAIN - PRIMERA RFEF - GROUP 2 - ROUND 16,https://www.flashscore.com/team/betis-b/EgDgrOO2/
lnS2YNhJ,Sabadell,SPAIN - PRIMERA RFEF - GROUP 2 - ROUND 16,https://www.flashscore.com/team/sabadell/lnS2YNhJ/
rNW6jqw0,Betis B,SPAIN - PRIMERA RFEF - GROUP 2 - ROUND 16,https://www.flashscore.com/team/betis-b/rNW6jqw0/
YqQG18wC,Alcorcon,SPAIN - PRIMERA RFEF - GROUP 2 - ROUND 16,https://www.flashscore.com/team/alcorcon/YqQG18wC/
t8OpHDUh,Tarazona,SPAIN - PRIMERA RFEF - GROUP 2 - ROUND 16,https://www.flashscore.com/team/tarazona/t8OpHDUh/
r1N5s49f,Sanluqueno,SPAIN - PRIMERA RFEF - GROUP 2 - ROUND 16,https://www.flashscore.com/team/sanluqueno/r1N5s49f/
YT0e2vMU,Betis B,SPAIN - PRIMERA RFEF - GROUP 2 - ROUND 16,https://www.flashscore.com/team/betis-b/YT0e2vMU/
lSHMFchs,Alcorcon,SPAIN - PRIMERA RFEF - GROUP 2 - ROUND 16,https://www.flashscore.com/team/alcorcon/lSHMFchs/
8WUSyF3F,Eldense,SPAIN - PRIMERA RFEF - GROUP 2 - ROUND 16,https://www.flashscore.com/team/eldense/8WUSyF3F/
beO74ziJ,Atl. Madrid B,SPAIN - PRIMERA RFEF - GROUP 2 - ROUND 16,https://www.flashscore.com/team/atl.-madrid-b/beO74ziJ/
fw2i3K6O,Alcorcon,SPAIN - PRIMERA RFEF - GROUP 2 - ROUND 16,https://www.flashscore.com/team/alcorcon/fw2i3K6O/
dY03Jvn2,Sevilla FC B,SPAIN - PRIMERA RFEF - GROUP 2 - ROUND 16,https://www.flashscore.com/team/sevilla-fc-b/dY03Jvn2/
WSv960Hk,Alcorcon,SPAIN - PRIMERA RFEF - GROUP 2 - ROUND 16,https://www.flashscore.com/team/alcorcon/WSv960Hk/
UyQmTLBs,Chateauroux,FRANCE - NATIONAL - ROUND 16,https://www.flashscore.com/team/chateauroux/UyQmTLBs/
4A9O7fAc,Biars-Bretenoux,FRANCE - NATIONAL - ROUND 16,https://www.flashscore.com/team/biars-bretenoux/4A9O7fAc/
GjLn2QoH,Caen,FRANCE - NATIONAL - ROUND 16,https://www.flashscore.com/team/caen/GjLn2QoH/
AarPK2rt,Chalon,FRANCE - NATIONAL - ROUND 16,https://www.flashscore.com/team/chalon/AarPK2rt/
hAAsrgkI,ASPTT Dijon,FRANCE - NATIONAL - ROUND 16,https://www.flashscore.com/team/asptt-dijon/hAAsrgkI/
bmBZ1NcO,APM Metz,FRANCE - NATIONAL - ROUND 16,https://www.flashscore.com/team/apm-metz/bmBZ1NcO/
vgyhqIUq,Orleans,FRANCE - NATIONAL - ROUND 16,https://www.flashscore.com/team/orleans/vgyhqIUq/
xGYlO463,Orleans,FRANCE - NATIONAL - ROUND 16,https://www.flashscore.com/team/orleans/xGYlO463/
xdFA0eGc,Roda,NETHERLANDS - EERSTE DIVISIE - ROUND 20,https://www.flashscore.com/team/roda/xdFA0eGc/
lvM1vra5,De Graafschap,NETHERLANDS - EERSTE DIVISIE - ROUND 20,https://www.flashscore.com/team/de-graafschap/lvM1vra5/
0SOZnGOf,Eindhoven FC,NETHERLANDS - EERSTE DIVISIE - ROUND 20,https://www.flashscore.com/team/eindhoven-fc/0SOZnGOf/
fu7VbM2A,FC Emmen,NETHERLANDS - EERSTE DIVISIE - ROUND 20,https://www.flashscore.com/team/fc-emmen/fu7VbM2A/
r1L5w2EB,Zwolle,NETHERLANDS - EERSTE DIVISIE - ROUND 20,https://www.flashscore.com/team/zwolle/r1L5w2EB/
EDjXSyWG,Venlo,NETHERLANDS - EERSTE DIVISIE - ROUND 20,https://www.flashscore.com/team/venlo/EDjXSyWG/
OUs0KUs2,De Graafschap,NETHERLANDS - EERSTE DIVISIE - ROUND 20,https://www.flashscore.com/team/de-graafschap/OUs0KUs2/
pvqdLASe,Capelle,NETHERLANDS - EERSTE DIVISIE - ROUND 20,https://www.flashscore.com/team/capelle/pvqdLASe/
